/Users/jinwookkim/projects/ml_model/.venv/lib/python3.13/site-packages/torch/utils/data/dataloader.py:692: UserWarning: 'pin_memory' argument is set as true but not supported on MPS now, device pinned memory won't be used.
  warnings.warn(warn_msg)
Starting EfficientNet training script...

--- Model Initialization (EfficientNet) ---
Using device: mps
Creating EfficientNet model 'timm/efficientnet_b0.ra_in1k' with 101 output classes...

--- Dataset Loading (EfficientNet) ---
Checking for Food-101 dataset...
Image transformations created.
Loading Food-101 dataset using torchvision...
Food-101 dataset loaded. Using a subset of 500 samples for this demo.
Loading checkpoint from ./trained_models/efficientnet_checkpoint.pth
Resuming training from epoch 4
Model, optimizer, and criterion initialized.

--- Training Setup (EfficientNet) ---
DataLoader created with batch size 4 for 125 batches.
Initial Training Accuracy: 9.40%

--- Starting EfficientNet Training ---

Epoch [5/124], Batch [1/125] [--------------------] 0.8%, Loss: 4.0774
Epoch [5/124], Batch [2/125] [--------------------] 1.6%, Loss: 4.8847
Epoch [5/124], Batch [3/125] [--------------------] 2.4%, Loss: 3.7476
Epoch [5/124], Batch [4/125] [--------------------] 3.2%, Loss: 3.5577
Epoch [5/124], Batch [5/125] [--------------------] 4.0%, Loss: 3.8353
Epoch [5/124], Batch [6/125] [--------------------] 4.8%, Loss: 3.8329
Epoch [5/124], Batch [7/125] [#-------------------] 5.6%, Loss: 3.3363
Epoch [5/124], Batch [8/125] [#-------------------] 6.4%, Loss: 3.7309
Epoch [5/124], Batch [9/125] [#-------------------] 7.2%, Loss: 4.3789
Epoch [5/124], Batch [10/125] [#-------------------] 8.0%, Loss: 4.1694
Epoch [5/124], Batch [11/125] [#-------------------] 8.8%, Loss: 4.6074
Epoch [5/124], Batch [12/125] [#-------------------] 9.6%, Loss: 4.2409
Epoch [5/124], Batch [13/125] [##------------------] 10.4%, Loss: 3.8458
Epoch [5/124], Batch [14/125] [##------------------] 11.2%, Loss: 3.1282
Epoch [5/124], Batch [15/125] [##------------------] 12.0%, Loss: 4.9863
Epoch [7/124], Batch [70/125] [###########---------] 56.0%, Loss: 2.4325
Epoch [7/124], Batch [71/125] [###########---------] 56.8%, Loss: 2.9271
Epoch [7/124], Batch [72/125] [###########---------] 57.6%, Loss: 1.7284
Epoch [7/124], Batch [73/125] [###########---------] 58.4%, Loss: 2.5450
Epoch [7/124], Batch [74/125] [###########---------] 59.2%, Loss: 1.7096
Epoch [7/124], Batch [75/125] [############--------] 60.0%, Loss: 1.5568
Epoch [7/124], Batch [76/125] [############--------] 60.8%, Loss: 2.4585
Epoch [7/124], Batch [77/125] [############--------] 61.6%, Loss: 2.9319
Epoch [7/124], Batch [78/125] [############--------] 62.4%, Loss: 3.2826
Epoch [7/124], Batch [79/125] [############--------] 63.2%, Loss: 1.4584
Epoch [7/124], Batch [80/125] [############--------] 64.0%, Loss: 1.0252
Epoch [7/124], Batch [81/125] [############--------] 64.8%, Loss: 1.0667
Epoch [7/124], Batch [82/125] [#############-------] 65.6%, Loss: 2.4650
Epoch [7/124], Batch [83/125] [#############-------] 66.4%, Loss: 3.2067
Epoch [7/124], Batch [84/125] [#############-------] 67.2%, Loss: 1.5177
Epoch [7/124], Batch [85/125] [#############-------] 68.0%, Loss: 1.7278
Epoch [7/124], Batch [86/125] [#############-------] 68.8%, Loss: 1.7613
Epoch [7/124], Batch [87/125] [#############-------] 69.6%, Loss: 2.9251
Epoch [7/124], Batch [88/125] [##############------] 70.4%, Loss: 5.1308
Epoch [7/124], Batch [89/125] [##############------] 71.2%, Loss: 3.9342
Epoch [7/124], Batch [90/125] [##############------] 72.0%, Loss: 2.3690
Epoch [7/124], Batch [91/125] [##############------] 72.8%, Loss: 2.3010
Epoch [7/124], Batch [92/125] [##############------] 73.6%, Loss: 2.7001
Epoch [7/124], Batch [93/125] [##############------] 74.4%, Loss: 2.5550
Epoch [7/124], Batch [94/125] [###############-----] 75.2%, Loss: 1.8121
Epoch [7/124], Batch [95/125] [###############-----] 76.0%, Loss: 2.3760
Epoch [7/124], Batch [96/125] [###############-----] 76.8%, Loss: 2.6919
Epoch [7/124], Batch [97/125] [###############-----] 77.6%, Loss: 3.3991
Epoch [7/124], Batch [98/125] [###############-----] 78.4%, Loss: 1.3783
Epoch [7/124], Batch [99/125] [###############-----] 79.2%, Loss: 3.3222
Epoch [7/124], Batch [100/125] [################----] 80.0%, Loss: 3.7428
Epoch [7/124], Batch [101/125] [################----] 80.8%, Loss: 1.6098
Epoch [7/124], Batch [102/125] [################----] 81.6%, Loss: 2.5584
Epoch [7/124], Batch [103/125] [################----] 82.4%, Loss: 2.9653
Epoch [7/124], Batch [104/125] [################----] 83.2%, Loss: 2.4194
Epoch [7/124], Batch [105/125] [################----] 84.0%, Loss: 2.3614
Epoch [7/124], Batch [106/125] [################----] 84.8%, Loss: 2.7113
Epoch [7/124], Batch [107/125] [#################---] 85.6%, Loss: 2.2939
Epoch [7/124], Batch [108/125] [#################---] 86.4%, Loss: 2.9618
Epoch [7/124], Batch [109/125] [#################---] 87.2%, Loss: 2.1067
Epoch [7/124], Batch [110/125] [#################---] 88.0%, Loss: 1.8526
Epoch [7/124], Batch [111/125] [#################---] 88.8%, Loss: 2.6409
Epoch [7/124], Batch [112/125] [#################---] 89.6%, Loss: 1.9964
Epoch [7/124], Batch [113/125] [##################--] 90.4%, Loss: 3.1779
Epoch [7/124], Batch [114/125] [##################--] 91.2%, Loss: 2.4651
Epoch [7/124], Batch [115/125] [##################--] 92.0%, Loss: 2.1758
Epoch [7/124], Batch [116/125] [##################--] 92.8%, Loss: 1.3007
Epoch [7/124], Batch [117/125] [##################--] 93.6%, Loss: 1.2508
Epoch [7/124], Batch [118/125] [##################--] 94.4%, Loss: 2.0869
Epoch [7/124], Batch [119/125] [###################-] 95.2%, Loss: 1.7258
Epoch [7/124], Batch [120/125] [###################-] 96.0%, Loss: 2.3506
Epoch [7/124], Batch [121/125] [###################-] 96.8%, Loss: 2.0377
Epoch [7/124], Batch [122/125] [###################-] 97.6%, Loss: 3.8888
Epoch [7/124], Batch [123/125] [###################-] 98.4%, Loss: 3.1314
Epoch [7/124], Batch [124/125] [###################-] 99.2%, Loss: 1.8903
Epoch [7/124], Batch [125/125] [####################] 100.0%, Loss: 2.0114
Epoch [7/124] finished. Average Loss: 2.3138
Training Accuracy: 83.80%
--- Saving checkpoint for epoch 7 ---
Checkpoint saved to ./trained_models/efficientnet_checkpoint.pth

Epoch [8/124], Batch [1/125] [--------------------] 0.8%, Loss: 0.3682
Epoch [8/124], Batch [2/125] [--------------------] 1.6%, Loss: 1.4618
Epoch [8/124], Batch [3/125] [--------------------] 2.4%, Loss: 1.0590
Epoch [8/124], Batch [4/125] [--------------------] 3.2%, Loss: 0.7308
Epoch [8/124], Batch [5/125] [--------------------] 4.0%, Loss: 0.9876
Epoch [8/124], Batch [6/125] [--------------------] 4.8%, Loss: 0.5297
Epoch [8/124], Batch [7/125] [#-------------------] 5.6%, Loss: 0.7691
Epoch [8/124], Batch [8/125] [#-------------------] 6.4%, Loss: 0.8707
Epoch [8/124], Batch [9/125] [#-------------------] 7.2%, Loss: 2.0898
Epoch [8/124], Batch [10/125] [#-------------------] 8.0%, Loss: 1.5809
Epoch [8/124], Batch [11/125] [#-------------------] 8.8%, Loss: 0.9562
Epoch [8/124], Batch [12/125] [#-------------------] 9.6%, Loss: 0.5998
Epoch [8/124], Batch [13/125] [##------------------] 10.4%, Loss: 1.3577
Epoch [8/124], Batch [14/125] [##------------------] 11.2%, Loss: 1.3911
Epoch [8/124], Batch [15/125] [##------------------] 12.0%, Loss: 1.4933
Epoch [8/124], Batch [16/125] [##------------------] 12.8%, Loss: 2.0903
Epoch [8/124], Batch [17/125] [##------------------] 13.6%, Loss: 2.8283
Epoch [8/124], Batch [18/125] [##------------------] 14.4%, Loss: 0.6389
Epoch [8/124], Batch [19/125] [###-----------------] 15.2%, Loss: 0.7817
Epoch [8/124], Batch [20/125] [###-----------------] 16.0%, Loss: 0.6565
Epoch [8/124], Batch [21/125] [###-----------------] 16.8%, Loss: 1.7019
Epoch [8/124], Batch [22/125] [###-----------------] 17.6%, Loss: 1.0271
Epoch [8/124], Batch [23/125] [###-----------------] 18.4%, Loss: 2.1517
Epoch [8/124], Batch [24/125] [###-----------------] 19.2%, Loss: 1.4910
Epoch [8/124], Batch [25/125] [####----------------] 20.0%, Loss: 1.3771
Epoch [8/124], Batch [26/125] [####----------------] 20.8%, Loss: 0.8870
Epoch [8/124], Batch [27/125] [####----------------] 21.6%, Loss: 0.4764
Epoch [8/124], Batch [28/125] [####----------------] 22.4%, Loss: 0.8417
Epoch [8/124], Batch [29/125] [####----------------] 23.2%, Loss: 1.2269
Epoch [8/124], Batch [30/125] [####----------------] 24.0%, Loss: 1.1506
Epoch [8/124], Batch [31/125] [####----------------] 24.8%, Loss: 2.1609
Epoch [8/124], Batch [32/125] [#####---------------] 25.6%, Loss: 1.1540
Epoch [8/124], Batch [33/125] [#####---------------] 26.4%, Loss: 1.6668
Epoch [8/124], Batch [34/125] [#####---------------] 27.2%, Loss: 1.6093
Epoch [8/124], Batch [35/125] [#####---------------] 28.0%, Loss: 0.3712
Epoch [8/124], Batch [36/125] [#####---------------] 28.8%, Loss: 0.7213
Epoch [8/124], Batch [37/125] [#####---------------] 29.6%, Loss: 2.2528
Epoch [8/124], Batch [38/125] [######--------------] 30.4%, Loss: 0.9217
Epoch [8/124], Batch [39/125] [######--------------] 31.2%, Loss: 0.7136
Epoch [8/124], Batch [40/125] [######--------------] 32.0%, Loss: 1.1678
Epoch [8/124], Batch [41/125] [######--------------] 32.8%, Loss: 1.5542
Epoch [8/124], Batch [42/125] [######--------------] 33.6%, Loss: 0.5174
Epoch [8/124], Batch [43/125] [######--------------] 34.4%, Loss: 1.1835
Epoch [8/124], Batch [44/125] [#######-------------] 35.2%, Loss: 1.1491
Epoch [8/124], Batch [45/125] [#######-------------] 36.0%, Loss: 0.8964
Epoch [8/124], Batch [46/125] [#######-------------] 36.8%, Loss: 1.1406
Epoch [8/124], Batch [47/125] [#######-------------] 37.6%, Loss: 1.7131
Epoch [8/124], Batch [48/125] [#######-------------] 38.4%, Loss: 1.8427
Epoch [8/124], Batch [49/125] [#######-------------] 39.2%, Loss: 0.7062
Epoch [8/124], Batch [50/125] [########------------] 40.0%, Loss: 1.2882
Epoch [8/124], Batch [51/125] [########------------] 40.8%, Loss: 0.9938
Epoch [8/124], Batch [52/125] [########------------] 41.6%, Loss: 1.9446
Epoch [8/124], Batch [53/125] [########------------] 42.4%, Loss: 1.0860
Epoch [8/124], Batch [54/125] [########------------] 43.2%, Loss: 1.1506
Epoch [8/124], Batch [55/125] [########------------] 44.0%, Loss: 1.3333
Epoch [8/124], Batch [56/125] [########------------] 44.8%, Loss: 0.2947
Epoch [8/124], Batch [57/125] [#########-----------] 45.6%, Loss: 1.6528
Epoch [8/124], Batch [58/125] [#########-----------] 46.4%, Loss: 1.9654
Epoch [8/124], Batch [59/125] [#########-----------] 47.2%, Loss: 1.2918
Epoch [8/124], Batch [60/125] [#########-----------] 48.0%, Loss: 1.2954
Epoch [8/124], Batch [61/125] [#########-----------] 48.8%, Loss: 1.3878
Epoch [8/124], Batch [62/125] [#########-----------] 49.6%, Loss: 1.0421
Epoch [8/124], Batch [63/125] [##########----------] 50.4%, Loss: 2.0041
Epoch [8/124], Batch [64/125] [##########----------] 51.2%, Loss: 0.7677
Epoch [8/124], Batch [65/125] [##########----------] 52.0%, Loss: 0.6786
Epoch [8/124], Batch [66/125] [##########----------] 52.8%, Loss: 0.7232
Epoch [8/124], Batch [67/125] [##########----------] 53.6%, Loss: 1.2448
Epoch [8/124], Batch [68/125] [##########----------] 54.4%, Loss: 1.8209
Epoch [8/124], Batch [69/125] [###########---------] 55.2%, Loss: 2.4370
Epoch [8/124], Batch [70/125] [###########---------] 56.0%, Loss: 2.8658
Epoch [8/124], Batch [71/125] [###########---------] 56.8%, Loss: 1.2050
Epoch [8/124], Batch [72/125] [###########---------] 57.6%, Loss: 1.3044
Epoch [8/124], Batch [73/125] [###########---------] 58.4%, Loss: 0.7679
Epoch [8/124], Batch [74/125] [###########---------] 59.2%, Loss: 1.8487
Epoch [8/124], Batch [75/125] [############--------] 60.0%, Loss: 0.9264
Epoch [8/124], Batch [76/125] [############--------] 60.8%, Loss: 1.8933
Epoch [8/124], Batch [77/125] [############--------] 61.6%, Loss: 1.1913
Epoch [8/124], Batch [78/125] [############--------] 62.4%, Loss: 2.2911
Epoch [8/124], Batch [79/125] [############--------] 63.2%, Loss: 2.3903
Epoch [8/124], Batch [80/125] [############--------] 64.0%, Loss: 1.3171
Epoch [8/124], Batch [81/125] [############--------] 64.8%, Loss: 1.2809
Epoch [8/124], Batch [82/125] [#############-------] 65.6%, Loss: 0.9706
Epoch [8/124], Batch [83/125] [#############-------] 66.4%, Loss: 1.9928
Epoch [8/124], Batch [84/125] [#############-------] 67.2%, Loss: 0.6965
Epoch [8/124], Batch [85/125] [#############-------] 68.0%, Loss: 0.5897
Epoch [8/124], Batch [86/125] [#############-------] 68.8%, Loss: 1.1074
Epoch [8/124], Batch [87/125] [#############-------] 69.6%, Loss: 0.8838
Epoch [8/124], Batch [88/125] [##############------] 70.4%, Loss: 1.2330
Epoch [8/124], Batch [89/125] [##############------] 71.2%, Loss: 1.4999
Epoch [8/124], Batch [90/125] [##############------] 72.0%, Loss: 1.5065
Epoch [8/124], Batch [91/125] [##############------] 72.8%, Loss: 1.6001
Epoch [8/124], Batch [92/125] [##############------] 73.6%, Loss: 1.7807
Epoch [8/124], Batch [93/125] [##############------] 74.4%, Loss: 0.2474
Epoch [8/124], Batch [94/125] [###############-----] 75.2%, Loss: 1.9054
Epoch [8/124], Batch [95/125] [###############-----] 76.0%, Loss: 0.5288
Epoch [8/124], Batch [96/125] [###############-----] 76.8%, Loss: 1.9815
Epoch [8/124], Batch [97/125] [###############-----] 77.6%, Loss: 0.4102
Epoch [8/124], Batch [98/125] [###############-----] 78.4%, Loss: 0.7991
Epoch [8/124], Batch [99/125] [###############-----] 79.2%, Loss: 1.3384
Epoch [8/124], Batch [100/125] [################----] 80.0%, Loss: 2.1813
Epoch [8/124], Batch [101/125] [################----] 80.8%, Loss: 0.9348
Epoch [8/124], Batch [102/125] [################----] 81.6%, Loss: 1.1625
Epoch [8/124], Batch [103/125] [################----] 82.4%, Loss: 0.4244
Epoch [8/124], Batch [104/125] [################----] 83.2%, Loss: 0.6792
Epoch [8/124], Batch [105/125] [################----] 84.0%, Loss: 1.0823
Epoch [8/124], Batch [106/125] [################----] 84.8%, Loss: 2.4385
Epoch [8/124], Batch [107/125] [#################---] 85.6%, Loss: 0.9596
Epoch [8/124], Batch [108/125] [#################---] 86.4%, Loss: 2.1554
Epoch [8/124], Batch [109/125] [#################---] 87.2%, Loss: 0.5119
Epoch [8/124], Batch [110/125] [#################---] 88.0%, Loss: 0.9367
Epoch [8/124], Batch [111/125] [#################---] 88.8%, Loss: 1.2231
Epoch [8/124], Batch [112/125] [#################---] 89.6%, Loss: 1.6787
Epoch [8/124], Batch [113/125] [##################--] 90.4%, Loss: 0.4291
Epoch [8/124], Batch [114/125] [##################--] 91.2%, Loss: 1.2681
Epoch [8/124], Batch [115/125] [##################--] 92.0%, Loss: 0.5810
Epoch [8/124], Batch [116/125] [##################--] 92.8%, Loss: 1.5149
Epoch [8/124], Batch [117/125] [##################--] 93.6%, Loss: 1.2447
Epoch [8/124], Batch [118/125] [##################--] 94.4%, Loss: 0.6206
Epoch [8/124], Batch [119/125] [###################-] 95.2%, Loss: 1.6764
Epoch [8/124], Batch [120/125] [###################-] 96.0%, Loss: 0.9230
Epoch [8/124], Batch [121/125] [###################-] 96.8%, Loss: 2.7684
Epoch [8/124], Batch [122/125] [###################-] 97.6%, Loss: 0.5473
Epoch [8/124], Batch [123/125] [###################-] 98.4%, Loss: 2.1551
Epoch [8/124], Batch [124/125] [###################-] 99.2%, Loss: 0.5472
Epoch [8/124], Batch [125/125] [####################] 100.0%, Loss: 1.7163
Epoch [8/124] finished. Average Loss: 1.2651
Training Accuracy: 97.80%
--- Saving checkpoint for epoch 8 ---
Checkpoint saved to ./trained_models/efficientnet_checkpoint.pth

Epoch [9/124], Batch [1/125] [--------------------] 0.8%, Loss: 0.4738
Epoch [9/124], Batch [2/125] [--------------------] 1.6%, Loss: 0.2785
Epoch [9/124], Batch [3/125] [--------------------] 2.4%, Loss: 1.2263
Epoch [9/124], Batch [4/125] [--------------------] 3.2%, Loss: 0.4300
Epoch [9/124], Batch [5/125] [--------------------] 4.0%, Loss: 0.5284
Epoch [9/124], Batch [6/125] [--------------------] 4.8%, Loss: 0.7399
Epoch [9/124], Batch [7/125] [#-------------------] 5.6%, Loss: 0.3427
Epoch [9/124], Batch [8/125] [#-------------------] 6.4%, Loss: 0.4481
Epoch [9/124], Batch [9/125] [#-------------------] 7.2%, Loss: 0.5444
Epoch [9/124], Batch [10/125] [#-------------------] 8.0%, Loss: 0.2899
Epoch [9/124], Batch [11/125] [#-------------------] 8.8%, Loss: 1.3564
Epoch [9/124], Batch [12/125] [#-------------------] 9.6%, Loss: 1.7980
Epoch [9/124], Batch [13/125] [##------------------] 10.4%, Loss: 0.4902
Epoch [9/124], Batch [14/125] [##------------------] 11.2%, Loss: 0.8214
Epoch [9/124], Batch [15/125] [##------------------] 12.0%, Loss: 0.7443
Epoch [9/124], Batch [16/125] [##------------------] 12.8%, Loss: 0.9668
Epoch [9/124], Batch [17/125] [##------------------] 13.6%, Loss: 0.3912
Epoch [9/124], Batch [18/125] [##------------------] 14.4%, Loss: 1.3666
Epoch [9/124], Batch [19/125] [###-----------------] 15.2%, Loss: 0.3785
Epoch [9/124], Batch [20/125] [###-----------------] 16.0%, Loss: 0.3312
Epoch [9/124], Batch [21/125] [###-----------------] 16.8%, Loss: 0.9786
Epoch [9/124], Batch [22/125] [###-----------------] 17.6%, Loss: 0.5726
Epoch [9/124], Batch [23/125] [###-----------------] 18.4%, Loss: 0.2413
Epoch [9/124], Batch [24/125] [###-----------------] 19.2%, Loss: 0.3097
Epoch [9/124], Batch [25/125] [####----------------] 20.0%, Loss: 1.0423
Epoch [9/124], Batch [26/125] [####----------------] 20.8%, Loss: 0.5944
Epoch [9/124], Batch [27/125] [####----------------] 21.6%, Loss: 0.2234
Epoch [9/124], Batch [28/125] [####----------------] 22.4%, Loss: 1.2069
Epoch [9/124], Batch [29/125] [####----------------] 23.2%, Loss: 0.9476
Epoch [9/124], Batch [30/125] [####----------------] 24.0%, Loss: 0.2520
Epoch [9/124], Batch [31/125] [####----------------] 24.8%, Loss: 0.6840
Epoch [9/124], Batch [32/125] [#####---------------] 25.6%, Loss: 0.3718
Epoch [9/124], Batch [33/125] [#####---------------] 26.4%, Loss: 0.9183
Epoch [9/124], Batch [34/125] [#####---------------] 27.2%, Loss: 0.3456
Epoch [9/124], Batch [35/125] [#####---------------] 28.0%, Loss: 0.1869
Epoch [9/124], Batch [36/125] [#####---------------] 28.8%, Loss: 0.4905
Epoch [9/124], Batch [37/125] [#####---------------] 29.6%, Loss: 0.0997
Epoch [9/124], Batch [38/125] [######--------------] 30.4%, Loss: 0.5139
Epoch [9/124], Batch [39/125] [######--------------] 31.2%, Loss: 0.2924
Epoch [9/124], Batch [40/125] [######--------------] 32.0%, Loss: 0.4687
Epoch [9/124], Batch [41/125] [######--------------] 32.8%, Loss: 0.3143
Epoch [9/124], Batch [42/125] [######--------------] 33.6%, Loss: 1.1120
Epoch [9/124], Batch [43/125] [######--------------] 34.4%, Loss: 0.6095
Epoch [9/124], Batch [44/125] [#######-------------] 35.2%, Loss: 0.3702
Epoch [9/124], Batch [45/125] [#######-------------] 36.0%, Loss: 0.6721
Epoch [9/124], Batch [46/125] [#######-------------] 36.8%, Loss: 2.2771
Epoch [9/124], Batch [47/125] [#######-------------] 37.6%, Loss: 1.3045
Epoch [9/124], Batch [48/125] [#######-------------] 38.4%, Loss: 1.3183
Epoch [9/124], Batch [49/125] [#######-------------] 39.2%, Loss: 0.4367
Epoch [9/124], Batch [50/125] [########------------] 40.0%, Loss: 0.5436
Epoch [9/124], Batch [51/125] [########------------] 40.8%, Loss: 0.3439
Epoch [9/124], Batch [52/125] [########------------] 41.6%, Loss: 0.1801
Epoch [9/124], Batch [53/125] [########------------] 42.4%, Loss: 0.5490
Epoch [9/124], Batch [54/125] [########------------] 43.2%, Loss: 0.4107
Epoch [9/124], Batch [55/125] [########------------] 44.0%, Loss: 0.4154
Epoch [9/124], Batch [56/125] [########------------] 44.8%, Loss: 0.7320
Epoch [9/124], Batch [57/125] [#########-----------] 45.6%, Loss: 0.8920
Epoch [9/124], Batch [58/125] [#########-----------] 46.4%, Loss: 0.1567
Epoch [9/124], Batch [59/125] [#########-----------] 47.2%, Loss: 0.2602
Epoch [9/124], Batch [60/125] [#########-----------] 48.0%, Loss: 0.0938
Epoch [9/124], Batch [61/125] [#########-----------] 48.8%, Loss: 1.0203
Epoch [9/124], Batch [62/125] [#########-----------] 49.6%, Loss: 0.8112
Epoch [9/124], Batch [63/125] [##########----------] 50.4%, Loss: 0.7878
Epoch [9/124], Batch [64/125] [##########----------] 51.2%, Loss: 0.5816
Epoch [9/124], Batch [65/125] [##########----------] 52.0%, Loss: 0.7578
Epoch [9/124], Batch [66/125] [##########----------] 52.8%, Loss: 0.9643
Epoch [9/124], Batch [67/125] [##########----------] 53.6%, Loss: 0.5517
Epoch [9/124], Batch [68/125] [##########----------] 54.4%, Loss: 0.4710
Epoch [9/124], Batch [69/125] [###########---------] 55.2%, Loss: 0.4604
Epoch [9/124], Batch [70/125] [###########---------] 56.0%, Loss: 0.7812
Epoch [9/124], Batch [71/125] [###########---------] 56.8%, Loss: 0.3777
Epoch [9/124], Batch [72/125] [###########---------] 57.6%, Loss: 0.8448
Epoch [9/124], Batch [73/125] [###########---------] 58.4%, Loss: 0.7176
Epoch [9/124], Batch [74/125] [###########---------] 59.2%, Loss: 0.2910
Epoch [9/124], Batch [75/125] [############--------] 60.0%, Loss: 0.3309
Epoch [9/124], Batch [76/125] [############--------] 60.8%, Loss: 0.4877
Epoch [9/124], Batch [77/125] [############--------] 61.6%, Loss: 0.2542
Epoch [9/124], Batch [78/125] [############--------] 62.4%, Loss: 0.3302
Epoch [9/124], Batch [79/125] [############--------] 63.2%, Loss: 0.8056
Epoch [9/124], Batch [80/125] [############--------] 64.0%, Loss: 0.2907
Epoch [9/124], Batch [81/125] [############--------] 64.8%, Loss: 1.8182
Epoch [9/124], Batch [82/125] [#############-------] 65.6%, Loss: 0.4381
Epoch [9/124], Batch [83/125] [#############-------] 66.4%, Loss: 0.1526
Epoch [9/124], Batch [84/125] [#############-------] 67.2%, Loss: 0.8512
Epoch [9/124], Batch [85/125] [#############-------] 68.0%, Loss: 0.6004
Epoch [9/124], Batch [86/125] [#############-------] 68.8%, Loss: 0.3947
Epoch [9/124], Batch [87/125] [#############-------] 69.6%, Loss: 0.8335
Epoch [9/124], Batch [88/125] [##############------] 70.4%, Loss: 0.2836
Epoch [9/124], Batch [89/125] [##############------] 71.2%, Loss: 1.1874
Epoch [9/124], Batch [90/125] [##############------] 72.0%, Loss: 0.7358
Epoch [9/124], Batch [91/125] [##############------] 72.8%, Loss: 0.3908
Epoch [9/124], Batch [92/125] [##############------] 73.6%, Loss: 0.4180
Epoch [9/124], Batch [93/125] [##############------] 74.4%, Loss: 0.5556
Epoch [9/124], Batch [94/125] [###############-----] 75.2%, Loss: 1.2871
Epoch [9/124], Batch [95/125] [###############-----] 76.0%, Loss: 0.2698
Epoch [9/124], Batch [96/125] [###############-----] 76.8%, Loss: 0.7005
Epoch [9/124], Batch [97/125] [###############-----] 77.6%, Loss: 0.1910
Epoch [9/124], Batch [98/125] [###############-----] 78.4%, Loss: 1.5668
Epoch [9/124], Batch [99/125] [###############-----] 79.2%, Loss: 0.4366
Epoch [9/124], Batch [100/125] [################----] 80.0%, Loss: 1.0133
Epoch [9/124], Batch [101/125] [################----] 80.8%, Loss: 0.7000
Epoch [9/124], Batch [102/125] [################----] 81.6%, Loss: 0.2663
Epoch [9/124], Batch [103/125] [################----] 82.4%, Loss: 0.9557
Epoch [9/124], Batch [104/125] [################----] 83.2%, Loss: 1.2609
Epoch [9/124], Batch [105/125] [################----] 84.0%, Loss: 1.0593
Epoch [9/124], Batch [106/125] [################----] 84.8%, Loss: 1.0833
Epoch [9/124], Batch [107/125] [#################---] 85.6%, Loss: 0.9189
Epoch [9/124], Batch [108/125] [#################---] 86.4%, Loss: 0.2154
Epoch [9/124], Batch [109/125] [#################---] 87.2%, Loss: 0.0419
Epoch [9/124], Batch [110/125] [#################---] 88.0%, Loss: 0.6421
Epoch [9/124], Batch [111/125] [#################---] 88.8%, Loss: 0.8176
Epoch [9/124], Batch [112/125] [#################---] 89.6%, Loss: 0.6085
Epoch [9/124], Batch [113/125] [##################--] 90.4%, Loss: 0.4987
Epoch [9/124], Batch [114/125] [##################--] 91.2%, Loss: 0.4359
Epoch [9/124], Batch [115/125] [##################--] 92.0%, Loss: 0.6466
Epoch [9/124], Batch [116/125] [##################--] 92.8%, Loss: 0.2621
Epoch [9/124], Batch [117/125] [##################--] 93.6%, Loss: 0.5513
Epoch [9/124], Batch [118/125] [##################--] 94.4%, Loss: 0.2419
Epoch [9/124], Batch [119/125] [###################-] 95.2%, Loss: 0.9759
Epoch [9/124], Batch [120/125] [###################-] 96.0%, Loss: 0.8531
Epoch [9/124], Batch [121/125] [###################-] 96.8%, Loss: 0.5934
